-1.801801801801801828e+00 2.006129070904912580e-04 -2.612462510862965069e-03 -1.306945070805194120e-01
-1.799799799799799871e+00 2.034790854227244033e-04 -2.644832657346334222e-03 -1.319893483624420549e-01
-1.797797797797797692e+00 2.063732882093109744e-04 -2.677398569655958360e-03 -1.332838290191060704e-01
-1.795795795795795735e+00 2.092959140585586009e-04 -2.710162658262955330e-03 -1.345779455136925373e-01
-1.793793793793793778e+00 2.122473654933827811e-04 -2.743127348307100328e-03 -1.358716943103775998e-01
-1.791791791791791821e+00 2.152280490067449579e-04 -2.776295079776333347e-03 -1.371650718743419040e-01
-1.789789789789789864e+00 2.182383751176371410e-04 -2.809668307687358639e-03 -1.384580746717804789e-01
-1.787787787787787686e+00 2.212787584276215322e-04 -2.843249502267363935e-03 -1.397506991699123680e-01
-1.785785785785785729e+00 2.243496176779319036e-04 -2.877041149136860300e-03 -1.410429418369899546e-01
-1.783783783783783772e+00 2.274513758071455632e-04 -2.911045749493666474e-03 -1.423347991423090930e-01
-1.781781781781781815e+00 2.305844600094329570e-04 -2.945265820298038559e-03 -1.436262675562185731e-01
-1.779779779779779858e+00 2.337493017933937433e-04 -2.979703894458974982e-03 -1.449173435501295570e-01
-1.777777777777777679e+00 2.369463370414869822e-04 -3.014362521021695870e-03 -1.462080235965254882e-01
-1.775775775775775722e+00 2.401760060700634911e-04 -3.049244265356318082e-03 -1.474983041689716112e-01
-1.773773773773773765e+00 2.434387536900092840e-04 -3.084351709347742370e-03 -1.487881817421246589e-01
-1.771771771771771808e+00 2.467350292680077647e-04 -3.119687451586757032e-03 -1.500776527917423442e-01
-1.769769769769769852e+00 2.500652867884292120e-04 -3.155254107562381876e-03 -1.513667137946932417e-01
-1.767767767767767673e+00 2.534299849158566111e-04 -3.191054309855463362e-03 -1.526553612289661965e-01
-1.765765765765765716e+00 2.568295870582558795e-04 -3.227090708333531319e-03 -1.539435915736799276e-01
-1.763763763763763759e+00 2.602645614307993798e-04 -3.263365970346940228e-03 -1.552314013090929368e-01
-1.761761761761761802e+00 2.637353811203516627e-04 -3.299882780926297662e-03 -1.565187869166127232e-01
-1.759759759759759845e+00 2.672425241506258976e-04 -3.336643842981211559e-03 -1.578057448788058037e-01
-1.757757757757757666e+00 2.707864735480202604e-04 -3.373651877500347639e-03 -1.590922716794068992e-01
-1.755755755755755709e+00 2.743677174081438747e-04 -3.410909623752837738e-03 -1.603783638033289549e-01
-1.753753753753753752e+00 2.779867489630400562e-04 -3.448419839491031688e-03 -1.616640177366724385e-01
-1.751751751751751796e+00 2.816440666491175967e-04 -3.486185301154626996e-03 -1.629492299667351374e-01
-1.749749749749749839e+00 2.853401741757988132e-04 -3.524208804076168090e-03 -1.642339969820215129e-01
-1.747747747747747660e+00 2.890755805948933086e-04 -3.562493162687958501e-03 -1.655183152722526640e-01
-1.745745745745745703e+00 2.928508003707081214e-04 -3.601041210730377730e-03 -1.668021813283756261e-01
-1.743743743743743746e+00 2.966663534509031029e-04 -3.639855801461628401e-03 -1.680855916425730012e-01
-1.741741741741741789e+00 3.005227653381013319e-04 -3.678939807868930167e-03 -1.693685427082725625e-01
-1.739739739739739832e+00 3.044205671622647602e-04 -3.718296122881175995e-03 -1.706510310201569958e-01
-1.737737737737737653e+00 3.083602957538448446e-04 -3.757927659583055590e-03 -1.719330530741731422e-01
-1.735735735735735696e+00 3.123424937177184677e-04 -3.797837351430684988e-03 -1.732146053675419628e-01
-1.733733733733733740e+00 3.163677095079187409e-04 -3.838028152468727586e-03 -1.744956843987678086e-01
-1.731731731731731783e+00 3.204364975031718035e-04 -3.878503037549052568e-03 -1.757762866676480240e-01
-1.729729729729729826e+00 3.245494180832495380e-04 -3.919265002550925518e-03 -1.770564086752828004e-01
-1.727727727727727647e+00 3.287070377061482849e-04 -3.960317064602759431e-03 -1.783360469240842239e-01
-1.725725725725725690e+00 3.329099289861055916e-04 -4.001662262305438235e-03 -1.796151979177864066e-01
-1.723723723723723733e+00 3.371586707724639944e-04 -4.043303655957224997e-03 -1.808938581614545071e-01
-1.721721721721721776e+00 3.414538482293940844e-04 -4.085244327780282111e-03 -1.821720241614946945e-01
-1.719719719719719819e+00 3.457960529164870499e-04 -4.127487382148814325e-03 -1.834496924256634465e-01
-1.717717717717717640e+00 3.501858828702279704e-04 -4.170035945818844139e-03 -1.847268594630771532e-01
-1.715715715715715683e+00 3.546239426863615168e-04 -4.212893168159651675e-03 -1.860035217842218036e-01
-1.713713713713713727e+00 3.591108436031604134e-04 -4.256062221386885946e-03 -1.872796759009622281e-01
-1.711711711711711770e+00 3.636472035856096706e-04 -4.299546300797364023e-03 -1.885553183265518129e-01
-1.709709709709709813e+00 3.682336474105159132e-04 -4.343348625005584093e-03 -1.898304455756421039e-01
-1.707707707707707634e+00 3.728708067525565500e-04 -4.387472436181959375e-03 -1.911050541642921319e-01
-1.705705705705705677e+00 3.775593202712776192e-04 -4.431921000292798896e-03 -1.923791406099780998e-01
-1.703703703703703720e+00 3.822998336990541353e-04 -4.476697607342049016e-03 -1.936527014316027362e-01
-1.701701701701701763e+00 3.870929999300243740e-04 -4.521805571614814778e-03 -1.949257331495049539e-01
-1.699699699699699806e+00 3.919394791100111073e-04 -4.567248231922670619e-03 -1.961982322854693428e-01
-1.697697697697697627e+00 3.968399387274408456e-04 -4.613028951850802091e-03 -1.974701953627355233e-01
-1.695695695695695671e+00 4.017950537052746409e-04 -4.659151120006967302e-03 -1.987416189060078331e-01
-1.693693693693693714e+00 4.068055064939630821e-04 -4.705618150272318848e-03 -2.000124994414646529e-01
-1.691691691691691757e+00 4.118719871654375158e-04 -4.752433482054090573e-03 -2.012828334967681210e-01
-1.689689689689689800e+00 4.169951935081511545e-04 -4.799600580540175181e-03 -2.025526176010733759e-01
-1.687687687687687621e+00 4.221758311231835160e-04 -4.847122936955616974e-03 -2.038218482850381319e-01
-1.685685685685685664e+00 4.274146135214197412e-04 -4.895004068821022340e-03 -2.050905220808322826e-01
-1.683683683683683707e+00 4.327122622218203480e-04 -4.943247520212917454e-03 -2.063586355221471991e-01
-1.681681681681681750e+00 4.380695068507932388e-04 -4.991856862026080102e-03 -2.076261851442052775e-01
-1.679679679679679793e+00 4.434870852426826002e-04 -5.040835692237849094e-03 -2.088931674837693764e-01
-1.677677677677677615e+00 4.489657435413884072e-04 -5.090187636174438139e-03 -2.101595790791524199e-01
-1.675675675675675658e+00 4.545062363031300329e-04 -5.139916346779276751e-03 -2.114254164702264460e-01
-1.673673673673673701e+00 4.601093266003684359e-04 -5.190025504883399865e-03 -2.126906761984327376e-01
-1.671671671671671744e+00 4.657757861269018885e-04 -5.240518819477887023e-03 -2.139553548067905930e-01
-1.669669669669669787e+00 4.715063953041483103e-04 -5.291400027988404052e-03 -2.152194488399072347e-01
-1.667667667667667608e+00 4.773019433886296556e-04 -5.342672896551836810e-03 -2.164829548439869411e-01
-1.665665665665665651e+00 4.831632285806742948e-04 -5.394341220295050844e-03 -2.177458693668407885e-01
-1.663663663663663694e+00 4.890910581343494226e-04 -5.446408823615806437e-03 -2.190081889578957275e-01
-1.661661661661661737e+00 4.950862484686417622e-04 -5.498879560465829049e-03 -2.202699101682042970e-01
-1.659659659659659781e+00 5.011496252798999015e-04 -5.551757314636076787e-03 -2.215310295504540616e-01
-1.657657657657657602e+00 5.072820236555547957e-04 -5.605046000044203169e-03 -2.227915436589766596e-01
-1.655655655655655645e+00 5.134842881891331801e-04 -5.658749561024269820e-03 -2.240514490497576283e-01
-1.653653653653653688e+00 5.197572730965801038e-04 -5.712871972618684818e-03 -2.253107422804456195e-01
-1.651651651651651731e+00 5.261018423339078754e-04 -5.767417240872444763e-03 -2.265694199103620576e-01
-1.649649649649649774e+00 5.325188697161850832e-04 -5.822389403129643246e-03 -2.278274785005099112e-01
-1.647647647647647595e+00 5.390092390378840121e-04 -5.877792528332311667e-03 -2.290849146135839065e-01
-1.645645645645645638e+00 5.455738441946031544e-04 -5.933630717321596720e-03 -2.303417248139792706e-01
-1.643643643643643681e+00 5.522135893061794502e-04 -5.989908103141287563e-03 -2.315979056678015013e-01
-1.641641641641641725e+00 5.589293888412103168e-04 -6.046628851343755981e-03 -2.328534537428755824e-01
-1.639639639639639768e+00 5.657221677429991264e-04 -6.103797160298265329e-03 -2.341083656087553644e-01
-1.637637637637637589e+00 5.725928615569456006e-04 -6.161417261501730622e-03 -2.353626378367330574e-01
-1.635635635635635632e+00 5.795424165593943480e-04 -6.219493419891935007e-03 -2.366162669998483348e-01
-1.633633633633633675e+00 5.865717898879624706e-04 -6.278029934163199995e-03 -2.378692496728979922e-01
-1.631631631631631496e+00 5.936819496733625016e-04 -6.337031137084577111e-03 -2.391215824324451622e-01
-1.629629629629629761e+00 6.008738751727400827e-04 -6.396501395820549697e-03 -2.403732618568287238e-01
-1.627627627627627582e+00 6.081485569045428589e-04 -6.456445112254276947e-03 -2.416242845261726557e-01
-1.625625625625625625e+00 6.155069967849419524e-04 -6.516866723313420942e-03 -2.428746470223951959e-01
-1.623623623623623669e+00 6.229502082658215168e-04 -6.577770701298556698e-03 -2.441243459292183615e-01
-1.621621621621621490e+00 6.304792164743585996e-04 -6.639161554214202503e-03 -2.453733778321774139e-01
-1.619619619619619755e+00 6.380950583542095754e-04 -6.701043826102498317e-03 -2.466217393186298512e-01
-1.617617617617617576e+00 6.457987828083253763e-04 -6.763422097379542634e-03 -2.478694269777650117e-01
-1.615615615615615619e+00 6.535914508434127572e-04 -6.826300985174432907e-03 -2.491164374006131221e-01
-1.613613613613613662e+00 6.614741357160630652e-04 -6.889685143671013881e-03 -2.503627671800549015e-01
-1.611611611611611483e+00 6.694479230805680265e-04 -6.953579264452368520e-03 -2.516084129108308587e-01
-1.609609609609609748e+00 6.775139111384433695e-04 -7.017988076848090569e-03 -2.528533711895501468e-01
-1.607607607607607569e+00 6.856732107896801234e-04 -7.082916348284328326e-03 -2.540976386147004717e-01
-1.605605605605605612e+00 6.939269457857448432e-04 -7.148368884636673373e-03 -2.553412117866570852e-01
-1.603603603603603656e+00 7.022762528843493621e-04 -7.214350530585873431e-03 -2.565840873076920547e-01
-1.601601601601601477e+00 7.107222820060137046e-04 -7.280866169976431788e-03 -2.578262617819834790e-01
-1.599599599599599742e+00 7.192661963924398350e-04 -7.347920726178101998e-03 -2.590677318156250908e-01
-1.597597597597597563e+00 7.279091727667200921e-04 -7.415519162450301231e-03 -2.603084940166351391e-01
-1.595595595595595606e+00 7.366524014954045976e-04 -7.483666482309488284e-03 -2.615485449949658259e-01
-1.593593593593593649e+00 7.454970867524452014e-04 -7.552367729899513160e-03 -2.627878813625129095e-01
-1.591591591591591470e+00 7.544444466850420928e-04 -7.621627990364972065e-03 -2.640264997331241426e-01
-1.589589589589589513e+00 7.634957135814155220e-04 -7.691452390227606836e-03 -2.652643967226093746e-01
-1.587587587587587556e+00 7.726521340405242055e-04 -7.761846097765754890e-03 -2.665015689487492123e-01
-1.585585585585585600e+00 7.819149691437545955e-04 -7.832814323396901715e-03 -2.677380130313045670e-01
-1.583583583583583643e+00 7.912854946286058391e-04 -7.904362320063340261e-03 -2.689737255920259251e-01
-1.581581581581581464e+00 8.007650010643920045e-04 -7.976495383620987520e-03 -2.702087032546622858e-01
-1.579579579579579507e+00 8.103547940299879199e-04 -8.049218853231381726e-03 -2.714429426449705418e-01
-1.577577577577577550e+00 8.200561942936422611e-04 -8.122538111756866241e-03 -2.726764403907248613e-01
-1.575575575575575593e+00 8.298705379948808714e-04 -8.196458586159020843e-03 -2.739091931217256248e-01
-1.573573573573573636e+00 8.397991768285307818e-04 -8.270985747900364699e-03 -2.751411974698089180e-01
-1.571571571571571457e+00 8.498434782308822780e-04 -8.346125113349337973e-03 -2.763724500688554131e-01
-1.569569569569569500e+00 8.600048255680225150e-04 -8.421882244188610631e-03 -2.776029475547998615e-01
-1.567567567567567544e+00 8.702846183263607390e-04 -8.498262747826756600e-03 -2.788326865656400311e-01
-1.565565565565565587e+00 8.806842723053749308e-04 -8.575272277813295041e-03 -2.800616637414461430e-01
-1.563563563563563630e+00 8.912052198126044818e-04 -8.652916534257164630e-03 -2.812898757243698644e-01
-1.561561561561561451e+00 9.018489098609179608e-04 -8.731201264248629121e-03 -2.825173191586535792e-01
-1.559559559559559494e+00 9.126168083680788468e-04 -8.810132262284671445e-03 -2.837439906906394360e-01
-1.557557557557557537e+00 9.235103983586427298e-04 -8.889715370697886740e-03 -2.849698869687786740e-01
-1.555555555555555580e+00 9.345311801682083157e-04 -8.969956480088928097e-03 -2.861950046436407824e-01
-1.553553553553553623e+00 9.456806716500531325e-04 -9.050861529762513694e-03 -2.874193403679224934e-01
-1.551551551551551444e+00 9.569604083841827796e-04 -9.132436508167042152e-03 -2.886428907964568302e-01
-1.549549549549549488e+00 9.683719438888203912e-04 -9.214687453337856021e-03 -2.898656525862228217e-01
-1.547547547547547531e+00 9.799168498343673213e-04 -9.297620453344149910e-03 -2.910876223963537734e-01
-1.545545545545545574e+00 9.915967162598636735e-04 -9.381241646739618689e-03 -2.923087968881472043e-01
-1.543543543543543617e+00 1.003413151791979034e-03 -9.465557223016807589e-03 -2.935291727250736171e-01
-1.541541541541541438e+00 1.015367783866562680e-03 -9.550573423065252671e-03 -2.947487465727854916e-01
-1.539539539539539481e+00 1.027462258952784166e-03 -9.636296539633418604e-03 -2.959675150991264436e-01
-1.537537537537537524e+00 1.039698242779897022e-03 -9.722732917794478860e-03 -2.971854749741406621e-01
-1.535535535535535567e+00 1.052077420566652471e-03 -9.809888955415969544e-03 -2.984026228700815686e-01
-1.533533533533533610e+00 1.064601497253399136e-03 -9.897771103633341144e-03 -2.996189554614210326e-01
-1.531531531531531432e+00 1.077272197736897814e-03 -9.986385867327463722e-03 -3.008344694248588080e-01
-1.529529529529529475e+00 1.090091267107886870e-03 -1.007573980560610809e-02 -3.020491614393311930e-01
-1.527527527527527518e+00 1.103060470891425570e-03 -1.016583953228943418e-02 -3.032630281860200783e-01
-1.525525525525525561e+00 1.116181595290055258e-03 -1.025669171639954219e-02 -3.044760663483622731e-01
-1.523523523523523604e+00 1.129456447429805482e-03 -1.034830308265409851e-02 -3.056882726120587201e-01
-1.521521521521521425e+00 1.142886855609083659e-03 -1.044068041196407996e-02 -3.068996436650828774e-01
-1.519519519519519468e+00 1.156474669550480597e-03 -1.053383054193569694e-02 -3.081101761976905440e-01
-1.517517517517517511e+00 1.170221760655524397e-03 -1.062776036737649553e-02 -3.093198669024283531e-01
-1.515515515515515554e+00 1.184130022262424795e-03 -1.072247684080569925e-02 -3.105287124741431537e-01
-1.513513513513513598e+00 1.198201369906833546e-03 -1.081798697296881655e-02 -3.117367096099906143e-01
-1.511511511511511419e+00 1.212437741585664858e-03 -1.091429783335656767e-02 -3.129438550094447713e-01
-1.509509509509509462e+00 1.226841098024010349e-03 -1.101141655072817097e-02 -3.141501453743067995e-01
-1.507507507507507505e+00 1.241413422945180636e-03 -1.110935031363897117e-02 -3.153555774087139496e-01
-1.505505505505505548e+00 1.256156723343917992e-03 -1.120810637097254675e-02 -3.165601478191485962e-01
-1.503503503503503591e+00 1.271073029762812175e-03 -1.130769203247725119e-02 -3.177638533144473421e-01
-1.501501501501501412e+00 1.286164396571959313e-03 -1.140811466930726631e-02 -3.189666906058100104e-01
-1.499499499499499455e+00 1.301432902251903768e-03 -1.150938171456821098e-02 -3.201686564068082497e-01
-1.497497497497497498e+00 1.316880649679900246e-03 -1.161150066386730691e-02 -3.213697474333951365e-01
-1.495495495495495542e+00 1.332509766419534992e-03 -1.171447907586821782e-02 -3.225699604039137247e-01
-1.493493493493493585e+00 1.348322405013747038e-03 -1.181832457285050299e-02 -3.237692920391061491e-01
-1.491491491491491406e+00 1.364320743281291579e-03 -1.192304484127381867e-02 -3.249677390621223960e-01
-1.489489489489489449e+00 1.380506984616682985e-03 -1.202864763234685885e-02 -3.261652981985296851e-01
-1.487487487487487492e+00 1.396883358293658436e-03 -1.213514076260107169e-02 -3.273619661763209066e-01
-1.485485485485485535e+00 1.413452119772212485e-03 -1.224253211446923312e-02 -3.285577397259238919e-01
-1.483483483483483578e+00 1.430215551009228351e-03 -1.235082963686889683e-02 -3.297526155802103509e-01
-1.481481481481481399e+00 1.447175960772767531e-03 -1.246004134579075349e-02 -3.309465904745045872e-01
-1.479479479479479442e+00 1.464335684960045699e-03 -1.257017532489195823e-02 -3.321396611465924908e-01
-1.477477477477477485e+00 1.481697086919149964e-03 -1.268123972609446794e-02 -3.333318243367307532e-01
-1.475475475475475529e+00 1.499262557774532628e-03 -1.279324277018843714e-02 -3.345230767876551936e-01
-1.473473473473473572e+00 1.517034516756333041e-03 -1.290619274744070517e-02 -3.357134152445901965e-01
-1.471471471471471393e+00 1.535015411533569843e-03 -1.302009801820841993e-02 -3.369028364552572041e-01
-1.469469469469469436e+00 1.553207718551247824e-03 -1.313496701355787444e-02 -3.380913371698838210e-01
-1.467467467467467479e+00 1.571613943371433838e-03 -1.325080823588853027e-02 -3.392789141412128617e-01
-1.465465465465465522e+00 1.590236621018335361e-03 -1.336763025956238041e-02 -3.404655641245108999e-01
-1.463463463463463565e+00 1.609078316327441785e-03 -1.348544173153858744e-02 -3.416512838775772609e-01
-1.461461461461461386e+00 1.628141624298770065e-03 -1.360425137201353579e-02 -3.428360701607526817e-01
-1.459459459459459429e+00 1.647429170454265020e-03 -1.372406797506625815e-02 -3.440199197369285811e-01
-1.457457457457457473e+00 1.666943611199402661e-03 -1.384490040930937832e-02 -3.452028293715557750e-01
-1.455455455455455516e+00 1.686687634189048580e-03 -1.396675761854554963e-02 -3.463847958326529697e-01
-1.453453453453453559e+00 1.706663958697617360e-03 -1.408964862242944975e-02 -3.475658158908159212e-01
